"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality","Reduction"
"T20",2000000,26,3110.741841,0.4,2008.972977,1,2024,TRUE,7,2
"T20",2000000,35,6610.699885,0.4,26541.89788,1,2024,TRUE,7,2
"T20",2000000,45,29224.1147,0.4,185538.4409,1,2024,TRUE,7,2
"T20",2000000,55,109068.5331,0.4,650389.6495,1,2024,TRUE,7,2
"SPWL",50000,26,1333.199363,0.4,-23.22,1,2024,TRUE,7,2
"SPWL",50000,35,2539.337699,0.4,832.34,1,2024,TRUE,7,2
"SPWL",50000,45,6262.909318,0.4,3442.66,1,2024,TRUE,7,2
"SPWL",50000,55,14804.47543,0.4,9117.46,1,2024,TRUE,7,2
"SPWL",100000,26,2464.000112,0.4,405.63,1,2024,TRUE,7,2
"SPWL",100000,35,4878.559777,0.4,2118.38,1,2024,TRUE,7,2
"SPWL",100000,45,12333.05125,0.4,7344.23,1,2024,TRUE,7,2
"SPWL",100000,55,29434.65846,0.4,18706.45,1,2024,TRUE,7,2
"SPWL",250000,26,5856.40236,0.4,1692.2,1,2024,TRUE,7,2
"SPWL",250000,35,11896.22601,0.4,5976.51,1,2024,TRUE,7,2
"SPWL",250000,45,30543.47704,0.4,19048.95,1,2024,TRUE,7,2
"SPWL",250000,55,73325.20756,0.4,47473.41,1,2024,TRUE,7,2
"SPWL",500000,26,11510.40611,0.4,3836.47,1,2024,TRUE,7,2
"SPWL",500000,35,23592.3364,0.4,12406.73,1,2024,TRUE,7,2
"SPWL",500000,45,60894.1867,0.4,38556.8,1,2024,TRUE,7,2
"SPWL",500000,55,146476.1227,0.4,95418.33,1,2024,TRUE,7,2
"SPWL",1000000,26,22818.4136,0.4,8125.02,1,2024,TRUE,7,2
"SPWL",1000000,35,46984.55718,0.4,25267.16,1,2024,TRUE,7,2
"SPWL",1000000,45,121595.606,0.4,77572.51,1,2024,TRUE,7,2
"SPWL",1000000,55,292777.9531,0.4,191308.19,1,2024,TRUE,7,2
"SPWL",2000000,26,45434.42859,0.4,16702.12,1,2024,TRUE,7,2
"SPWL",2000000,35,93768.99873,0.4,50988.03,1,2024,TRUE,7,2
"SPWL",2000000,45,242998.4446,0.4,155603.92,1,2024,TRUE,7,2
"SPWL",2000000,55,585381.6137,0.4,383087.9,1,2024,TRUE,7,2
"T20",50000,26,125.9157653,0.4,-1408.528187,2,2024,TRUE,7,2
"T20",50000,35,206.4822503,0.4,-521.6480682,2,2024,TRUE,7,2
"T20",50000,45,779.8376132,0.4,3489.675434,2,2024,TRUE,7,2
"T20",50000,55,2783.246216,0.4,15137.94743,2,2024,TRUE,7,2
"T20",100000,26,203.1517161,0.4,-1043.781753,2,2024,TRUE,7,2
"T20",100000,35,378.3199804,0.4,183.4144268,2,2024,TRUE,7,2
"T20",100000,45,1509.817256,0.4,8139.228442,2,2024,TRUE,7,2
"T20",100000,55,5509.243937,0.4,31408.43899,2,2024,TRUE,7,2
"T20",250000,26,434.6260225,0.4,-859.5814044,2,2024,TRUE,7,2
"T20",250000,35,872.2845876,0.4,2207.562992,2,2024,TRUE,7,2
"T20",250000,45,3699.756185,0.4,22087.88747,2,2024,TRUE,7,2
"T20",250000,55,13687.2371,0.4,80219.91366,2,2024,TRUE,7,2
"T20",500000,26,820.4165331,0.4,-552.5808236,2,2024,TRUE,7,2
"T20",500000,35,1695.558933,0.4,5581.143934,2,2024,TRUE,7,2
"T20",500000,45,7349.654399,0.4,45335.65251,2,2024,TRUE,7,2
"T20",500000,55,27317.22571,0.4,161572.3714,2,2024,TRUE,7,2
"T20",1000000,26,1591.997554,0.4,61.42033799,2,2024,TRUE,7,2
"T20",1000000,35,3342.107624,0.4,12328.30582,2,2024,TRUE,7,2
"T20",1000000,45,14649.45083,0.4,91831.1826,2,2024,TRUE,7,2
"T20",1000000,55,54577.20292,0.4,324277.287,2,2024,TRUE,7,2
"T20",2000000,26,3135.159597,0.4,1289.422661,2,2024,TRUE,7,2
"T20",2000000,35,6635.205006,0.4,25822.62959,2,2024,TRUE,7,2
"T20",2000000,45,29249.04369,0.4,184822.2428,2,2024,TRUE,7,2
"T20",2000000,55,109097.1573,0.4,649687.1181,2,2024,TRUE,7,2
"SPWL",50000,26,1535.597976,0.4,-747.82,2,2024,TRUE,7,2
"SPWL",50000,35,2739.45332,0.4,106.12,2,2024,TRUE,7,2
"SPWL",50000,45,6455.676705,0.4,2711.24,2,2024,TRUE,7,2
"SPWL",50000,55,14978.76782,0.4,8373.42,2,2024,TRUE,7,2
"SPWL",100000,26,2666.398725,0.4,-318.97,2,2024,TRUE,7,2
"SPWL",100000,35,5078.675398,0.4,1392.16,2,2024,TRUE,7,2
"SPWL",100000,45,12525.81864,0.4,6612.81,2,2024,TRUE,7,2
"SPWL",100000,55,29608.95086,0.4,17962.41,2,2024,TRUE,7,2
"SPWL",250000,26,6058.800973,0.4,967.6,2,2024,TRUE,7,2
"SPWL",250000,35,12096.34163,0.4,5250.29,2,2024,TRUE,7,2
"SPWL",250000,45,30736.24443,0.4,18317.52,2,2024,TRUE,7,2
"SPWL",250000,55,73499.49996,0.4,46729.37,2,2024,TRUE,7,2
"SPWL",500000,26,11712.80472,0.4,3111.87,2,2024,TRUE,7,2
"SPWL",500000,35,23792.45202,0.4,11680.5,2,2024,TRUE,7,2
"SPWL",500000,45,61086.95409,0.4,37825.37,2,2024,TRUE,7,2
"SPWL",500000,55,146650.4151,0.4,94674.29,2,2024,TRUE,7,2
"SPWL",1000000,26,23020.81221,0.4,7400.42,2,2024,TRUE,7,2
"SPWL",1000000,35,47184.6728,0.4,24540.94,2,2024,TRUE,7,2
"SPWL",1000000,45,121788.3734,0.4,76841.08,2,2024,TRUE,7,2
"SPWL",1000000,55,292952.2455,0.4,190564.15,2,2024,TRUE,7,2
"SPWL",2000000,26,45636.8272,0.4,15977.52,2,2024,TRUE,7,2
"SPWL",2000000,35,93969.11435,0.4,50261.8,2,2024,TRUE,7,2
"SPWL",2000000,45,243191.212,0.4,154872.49,2,2024,TRUE,7,2
"SPWL",2000000,55,585555.9061,0.4,382343.86,2,2024,TRUE,7,2
"T20",50000,26,174.7512772,0.4,-2167.601941,3,2024,TRUE,7,2
"T20",50000,35,254.8068162,0.4,-1162.709171,3,2024,TRUE,7,2
"T20",50000,45,829.6955835,0.4,2854.754828,3,2024,TRUE,7,2
"T20",50000,55,2840.494711,0.4,14530.36027,3,2024,TRUE,7,2
"T20",100000,26,251.9872279,0.4,-1685.406768,3,2024,TRUE,7,2
"T20",100000,35,427.3302225,0.4,-457.6465532,3,2024,TRUE,7,2
"T20",100000,45,1559.675226,0.4,7504.307837,3,2024,TRUE,7,2
"T20",100000,55,5566.492433,0.4,30800.85183,3,2024,TRUE,7,2
"T20",250000,26,483.4615343,0.4,-1501.20642,3,2024,TRUE,7,2
"T20",250000,35,921.2948298,0.4,1566.502012,3,2024,TRUE,7,2
"T20",250000,45,3749.614155,0.4,21452.96686,3,2024,TRUE,7,2
"T20",250000,55,13744.4856,0.4,79612.3265,3,2024,TRUE,7,2
"T20",500000,26,869.2520449,0.4,-1194.205839,3,2024,TRUE,7,2
"T20",500000,35,1744.569175,0.4,4940.082954,3,2024,TRUE,7,2
"T20",500000,45,7399.51237,0.4,44700.73191,3,2024,TRUE,7,2
"T20",500000,55,27374.4742,0.4,160964.7843,3,2024,TRUE,7,2
"T20",1000000,26,1640.833066,0.4,-580.2046772,3,2024,TRUE,7,2
"T20",1000000,35,3391.117866,0.4,11687.24484,3,2024,TRUE,7,2
"T20",1000000,45,14699.3088,0.4,91196.26199,3,2024,TRUE,7,2
"T20",1000000,55,54634.45141,0.4,323669.6999,3,2024,TRUE,7,2
"T20",2000000,26,3183.995109,0.4,647.797646,3,2024,TRUE,7,2
"T20",2000000,35,6684.215248,0.4,25181.56861,3,2024,TRUE,7,2
"T20",2000000,45,29298.90166,0.4,184187.3222,3,2024,TRUE,7,2
"T20",2000000,55,109154.4058,0.4,649079.531,3,2024,TRUE,7,2
"SPWL",50000,26,1940.395202,0.4,-1399.55,3,2024,TRUE,7,2
"SPWL",50000,35,3139.684563,0.4,-548.86,3,2024,TRUE,7,2
"SPWL",50000,45,6841.211478,0.4,2045.86,3,2024,TRUE,7,2
"SPWL",50000,55,15327.35261,0.4,7682.82,3,2024,TRUE,7,2
"SPWL",100000,26,3071.195952,0.4,-970.69,3,2024,TRUE,7,2
"SPWL",100000,35,5478.90664,0.4,737.19,3,2024,TRUE,7,2
"SPWL",100000,45,12911.35341,0.4,5947.43,3,2024,TRUE,7,2
"SPWL",100000,55,29957.53564,0.4,17271.81,3,2024,TRUE,7,2
"SPWL",250000,26,6463.5982,0.4,315.88,3,2024,TRUE,7,2
"SPWL",250000,35,12496.57287,0.4,4595.32,3,2024,TRUE,7,2
"SPWL",250000,45,31121.7792,0.4,17652.15,3,2024,TRUE,7,2
"SPWL",250000,55,73848.08475,0.4,46038.76,3,2024,TRUE,7,2
"SPWL",500000,26,12117.60195,0.4,2460.15,3,2024,TRUE,7,2
"SPWL",500000,35,24192.68326,0.4,11025.53,3,2024,TRUE,7,2
"SPWL",500000,45,61472.48886,0.4,37160,3,2024,TRUE,7,2
"SPWL",500000,55,146998.9999,0.4,93983.69,3,2024,TRUE,7,2
"SPWL",1000000,26,23425.60944,0.4,6748.7,3,2024,TRUE,7,2
"SPWL",1000000,35,47584.90404,0.4,23885.97,3,2024,TRUE,7,2
"SPWL",1000000,45,122173.9082,0.4,76175.71,3,2024,TRUE,7,2
"SPWL",1000000,55,293300.8302,0.4,189873.55,3,2024,TRUE,7,2
"SPWL",2000000,26,46041.62443,0.4,15325.8,3,2024,TRUE,7,2
"SPWL",2000000,35,94369.34559,0.4,49606.83,3,2024,TRUE,7,2
"SPWL",2000000,45,243576.7468,0.4,154207.12,3,2024,TRUE,7,2
"SPWL",2000000,55,585904.4909,0.4,381653.26,3,2024,TRUE,7,2
"T20",50000,26,112.2975697,0.3,-370.083789,1,2004,TRUE,8,1
"T20",50000,35,232.4139433,0.3,666.2645566,1,2004,TRUE,8,1
"T20",50000,45,949.127476,0.3,5314.428755,1,2004,TRUE,8,1
"T20",50000,55,3062.351723,0.3,16125.62102,1,2004,TRUE,8,1
"T20",100000,26,200.1227552,0.3,107.4129453,1,2004,TRUE,8,1
"T20",100000,35,511.6884719,0.3,2118.841212,1,2004,TRUE,8,1
"T20",100000,45,1874.054369,0.3,11087.29045,1,2004,TRUE,8,1
"T20",100000,55,6096.708601,0.3,32696.7634,1,2004,TRUE,8,1
"T20",250000,26,463.9744463,0.3,962.1106547,1,2004,TRUE,8,1
"T20",250000,35,1242.706451,0.3,5990.142082,1,2004,TRUE,8,1
"T20",250000,45,4648.835048,0.3,28405.87554,1,2004,TRUE,8,1
"T20",250000,55,15199.77924,0.3,82410.19056,1,2004,TRUE,8,1
"T20",500000,26,903.7272648,0.3,2386.606837,1,2004,TRUE,8,1
"T20",500000,35,2461.069749,0.3,12442.3102,1,2004,TRUE,8,1
"T20",500000,45,9273.469514,0.3,57270.18402,1,2004,TRUE,8,1
"T20",500000,55,30371.56363,0.3,165265.9025,1,2004,TRUE,8,1
"T20",1000000,26,1783.232902,0.3,5235.599202,1,2004,TRUE,8,1
"T20",1000000,35,4897.796346,0.3,25346.64643,1,2004,TRUE,8,1
"T20",1000000,45,18522.73844,0.3,114998.801,1,2004,TRUE,8,1
"T20",1000000,55,60715.13242,0.3,330977.3263,1,2004,TRUE,8,1
"T20",2000000,26,3542.244176,0.3,10933.58393,1,2004,TRUE,8,1
"T20",2000000,35,9771.24954,0.3,51155.3189,1,2004,TRUE,8,1
"T20",2000000,45,37021.27631,0.3,230456.0349,1,2004,TRUE,8,1
"T20",2000000,55,121402.27,0.3,662400.174,1,2004,TRUE,8,1
"SPWL",50000,26,2791.189032,0.3,798.34,1,2004,TRUE,8,1
"SPWL",50000,35,5865.5648,0.3,2584.78,1,2004,TRUE,8,1
"SPWL",50000,45,12895.70786,0.3,6328.3,1,2004,TRUE,8,1
"SPWL",50000,55,22069.34299,0.3,9903.15,1,2004,TRUE,8,1
"SPWL",100000,26,5333.118794,0.3,2055.35,1,2004,TRUE,8,1
"SPWL",100000,35,11487.87946,0.3,5631.77,1,2004,TRUE,8,1
"SPWL",100000,45,25565.73567,0.3,13128.97,1,2004,TRUE,8,1
"SPWL",100000,55,43945.61836,0.3,20295.43,1,2004,TRUE,8,1
"SPWL",250000,26,12958.90808,0.3,5826.37,1,2004,TRUE,8,1
"SPWL",250000,35,28354.82345,0.3,14772.74,1,2004,TRUE,8,1
"SPWL",250000,45,63575.8191,0.3,33530.96,1,2004,TRUE,8,1
"SPWL",250000,55,109574.4445,0.3,51472.26,1,2004,TRUE,8,1
"SPWL",500000,26,25668.55688,0.3,12111.42,1,2004,TRUE,8,1
"SPWL",500000,35,56466.39677,0.3,30007.69,1,2004,TRUE,8,1
"SPWL",500000,45,126925.9581,0.3,67534.28,1,2004,TRUE,8,1
"SPWL",500000,55,218955.8214,0.3,103433.65,1,2004,TRUE,8,1
"SPWL",1000000,26,51087.8545,0.3,24681.51,1,2004,TRUE,8,1
"SPWL",1000000,35,112689.5434,0.3,60477.59,1,2004,TRUE,8,1
"SPWL",1000000,45,253626.2362,0.3,135540.93,1,2004,TRUE,8,1
"SPWL",1000000,55,437718.5751,0.3,207356.42,1,2004,TRUE,8,1
"SPWL",2000000,26,101926.4497,0.3,49821.69,1,2004,TRUE,8,1
"SPWL",2000000,35,225135.8367,0.3,121417.39,1,2004,TRUE,8,1
"SPWL",2000000,45,507026.7924,0.3,271554.23,1,2004,TRUE,8,1
"SPWL",2000000,55,875244.0826,0.3,415201.97,1,2004,TRUE,8,1
"T20",50000,26,136.5191975,0.3,-1146.664042,2,2004,TRUE,8,2
"T20",50000,35,255.6689263,0.3,-68.2818172,2,2004,TRUE,8,2
"T20",50000,45,973.328059,0.3,4583.477169,2,2004,TRUE,8,2
"T20",50000,55,3090.346566,0.3,15407.58101,2,2004,TRUE,8,2
"T20",100000,26,224.344383,0.3,-627.4912279,2,2004,TRUE,8,2
"T20",100000,35,536.0316243,0.3,1384.296532,2,2004,TRUE,8,2
"T20",100000,45,1898.254952,0.3,10356.33887,2,2004,TRUE,8,2
"T20",100000,55,6124.703445,0.3,31978.7234,2,2004,TRUE,8,2
"T20",250000,26,488.1960741,0.3,227.2064815,2,2004,TRUE,8,2
"T20",250000,35,1267.049603,0.3,5255.597402,2,2004,TRUE,8,2
"T20",250000,45,4673.035631,0.3,27674.92395,2,2004,TRUE,8,2
"T20",250000,55,15227.77408,0.3,81692.15055,2,2004,TRUE,8,2
"T20",500000,26,927.9488926,0.3,1651.702664,2,2004,TRUE,8,2
"T20",500000,35,2485.412902,0.3,11707.76552,2,2004,TRUE,8,2
"T20",500000,45,9297.670097,0.3,56539.23244,2,2004,TRUE,8,2
"T20",500000,55,30399.55847,0.3,164547.8625,2,2004,TRUE,8,2
"T20",1000000,26,1807.45453,0.3,4500.695028,2,2004,TRUE,8,2
"T20",1000000,35,4922.139499,0.3,24612.10175,2,2004,TRUE,8,2
"T20",1000000,45,18546.93903,0.3,114267.8494,2,2004,TRUE,8,2
"T20",1000000,55,60743.12726,0.3,330259.2863,2,2004,TRUE,8,2
"T20",2000000,26,3566.465803,0.3,10198.67976,2,2004,TRUE,8,2
"T20",2000000,35,9795.592692,0.3,50420.77422,2,2004,TRUE,8,2
"T20",2000000,45,37045.47689,0.3,229725.0833,2,2004,TRUE,8,2
"T20",2000000,55,121430.2648,0.3,661682.134,2,2004,TRUE,8,2
"SPWL",50000,26,3040.448303,0.3,67.15,2,2004,TRUE,8,2
"SPWL",50000,35,6108.814936,0.3,1850.05,2,2004,TRUE,8,2
"SPWL",50000,45,13121.38791,0.3,5583.42,2,2004,TRUE,8,2
"SPWL",50000,55,22262.41059,0.3,9141.51,2,2004,TRUE,8,2
"SPWL",100000,26,5582.378064,0.3,1324.16,2,2004,TRUE,8,2
"SPWL",100000,35,11731.1296,0.3,4897.04,2,2004,TRUE,8,2
"SPWL",100000,45,25791.41572,0.3,12384.08,2,2004,TRUE,8,2
"SPWL",100000,55,44138.68597,0.3,19533.78,2,2004,TRUE,8,2
"SPWL",250000,26,13208.16735,0.3,5095.18,2,2004,TRUE,8,2
"SPWL",250000,35,28598.07359,0.3,14038.01,2,2004,TRUE,8,2
"SPWL",250000,45,63801.49915,0.3,32786.08,2,2004,TRUE,8,2
"SPWL",250000,55,109767.5121,0.3,50710.62,2,2004,TRUE,8,2
"SPWL",500000,26,25917.81616,0.3,11380.23,2,2004,TRUE,8,2
"SPWL",500000,35,56709.64691,0.3,29272.97,2,2004,TRUE,8,2
"SPWL",500000,45,127151.6382,0.3,66789.4,2,2004,TRUE,8,2
"SPWL",500000,55,219148.889,0.3,102672,2,2004,TRUE,8,2
"SPWL",1000000,26,51337.11377,0.3,23950.32,2,2004,TRUE,8,2
"SPWL",1000000,35,112932.7935,0.3,59742.87,2,2004,TRUE,8,2
"SPWL",1000000,45,253851.9163,0.3,134796.05,2,2004,TRUE,8,2
"SPWL",1000000,55,437911.6427,0.3,206594.78,2,2004,TRUE,8,2
"SPWL",2000000,26,102175.709,0.3,49090.5,2,2004,TRUE,8,2
"SPWL",2000000,35,225379.0868,0.3,120682.67,2,2004,TRUE,8,2
"SPWL",2000000,45,507252.4725,0.3,270809.34,2,2004,TRUE,8,2
"SPWL",2000000,55,875437.1503,0.3,414440.33,2,2004,TRUE,8,2
"T20",50000,26,184.9624531,0.3,-1902.348932,3,2004,TRUE,8,1
"T20",50000,35,302.1788923,0.3,-739.8989492,3,2004,TRUE,8,1
"T20",50000,45,1021.729225,0.3,3919.049611,3,2004,TRUE,8,1
"T20",50000,55,3146.336254,0.3,14768.97661,3,2004,TRUE,8,1
"T20",100000,26,272.7876386,0.3,-1299.823959,3,2004,TRUE,8,1
"T20",100000,35,584.7179293,0.3,712.6827878,3,2004,TRUE,8,1
"T20",100000,45,1946.656118,0.3,9691.911307,3,2004,TRUE,8,1
"T20",100000,55,6180.693133,0.3,31340.11899,3,2004,TRUE,8,1
"T20",250000,26,536.6393297,0.3,-445.1262494,3,2004,TRUE,8,1
"T20",250000,35,1315.735908,0.3,4583.983658,3,2004,TRUE,8,1
"T20",250000,45,4721.436797,0.3,27010.4964,3,2004,TRUE,8,1
"T20",250000,55,15283.76377,0.3,81053.54615,3,2004,TRUE,8,1
"T20",500000,26,976.3921482,0.3,979.3699329,3,2004,TRUE,8,1
"T20",500000,35,2534.099207,0.3,11036.15177,3,2004,TRUE,8,1
"T20",500000,45,9346.071262,0.3,55874.80488,3,2004,TRUE,8,1
"T20",500000,55,30455.54816,0.3,163909.2581,3,2004,TRUE,8,1
"T20",1000000,26,1855.897785,0.3,3828.362298,3,2004,TRUE,8,1
"T20",1000000,35,4970.825804,0.3,23940.48801,3,2004,TRUE,8,1
"T20",1000000,45,18595.34019,0.3,113603.4218,3,2004,TRUE,8,1
"T20",1000000,55,60799.11695,0.3,329620.6819,3,2004,TRUE,8,1
"T20",2000000,26,3614.909059,0.3,9526.347027,3,2004,TRUE,8,1
"T20",2000000,35,9844.278997,0.3,49749.16047,3,2004,TRUE,8,1
"T20",2000000,45,37093.87805,0.3,229060.6558,3,2004,TRUE,8,1
"T20",2000000,55,121486.2545,0.3,661043.5296,3,2004,TRUE,8,1
"SPWL",50000,26,3538.966845,0.3,-597.76,3,2004,TRUE,8,1
"SPWL",50000,35,6595.315209,0.3,1178.08,3,2004,TRUE,8,1
"SPWL",50000,45,13572.74802,0.3,4891.13,3,2004,TRUE,8,1
"SPWL",50000,55,22648.54581,0.3,8415.69,3,2004,TRUE,8,1
"SPWL",100000,26,6080.896606,0.3,659.25,3,2004,TRUE,8,1
"SPWL",100000,35,12217.62987,0.3,4225.07,3,2004,TRUE,8,1
"SPWL",100000,45,26242.77583,0.3,11691.8,3,2004,TRUE,8,1
"SPWL",100000,55,44524.82119,0.3,18807.97,3,2004,TRUE,8,1
"SPWL",250000,26,13706.68589,0.3,4430.28,3,2004,TRUE,8,1
"SPWL",250000,35,29084.57386,0.3,13366.04,3,2004,TRUE,8,1
"SPWL",250000,45,64252.85925,0.3,32093.79,3,2004,TRUE,8,1
"SPWL",250000,55,110153.6473,0.3,49984.8,3,2004,TRUE,8,1
"SPWL",500000,26,26416.3347,0.3,10715.33,3,2004,TRUE,8,1
"SPWL",500000,35,57196.14718,0.3,28600.99,3,2004,TRUE,8,1
"SPWL",500000,45,127602.9983,0.3,66097.11,3,2004,TRUE,8,1
"SPWL",500000,55,219535.0242,0.3,101946.19,3,2004,TRUE,8,1
"SPWL",1000000,26,51835.63231,0.3,23285.42,3,2004,TRUE,8,1
"SPWL",1000000,35,113419.2938,0.3,59070.89,3,2004,TRUE,8,1
"SPWL",1000000,45,254303.2764,0.3,134103.76,3,2004,TRUE,8,1
"SPWL",1000000,55,438297.778,0.3,205868.96,3,2004,TRUE,8,1
"SPWL",2000000,26,102674.2275,0.3,48425.6,3,2004,TRUE,8,1
"SPWL",2000000,35,225865.5871,0.3,120010.69,3,2004,TRUE,8,1
"SPWL",2000000,45,507703.8326,0.3,270117.06,3,2004,TRUE,8,1
"SPWL",2000000,55,875823.2855,0.3,413714.51,3,2004,TRUE,8,1
"T20",50000,26,107.8179966,0.3,-373.4397834,1,2014,TRUE,8,1
"T20",50000,35,214.73384,0.3,592.4047029,1,2014,TRUE,8,1
"T20",50000,45,882.8459638,0.3,5140.050372,1,2014,TRUE,8,1
"T20",50000,55,2956.102716,0.3,16559.20722,1,2014,TRUE,8,1
"T20",100000,26,191.9010521,0.3,103.7542365,1,2014,TRUE,8,1
"T20",100000,35,449.9854763,0.3,1845.54456,1,2014,TRUE,8,1
"T20",100000,45,1742.06712,0.3,10737.46856,1,2014,TRUE,8,1
"T20",100000,55,5885.108893,0.3,33563.31186,1,2014,TRUE,8,1
"T20",250000,26,444.5387836,0.3,950.9114941,1,2014,TRUE,8,1
"T20",250000,35,1089.588134,0.3,5304.889081,1,2014,TRUE,8,1
"T20",250000,45,4319.730588,0.3,27529.72313,1,2014,TRUE,8,1
"T20",250000,55,14672.12742,0.3,84575.6258,1,2014,TRUE,8,1
"T20",500000,26,865.6016694,0.3,2362.840257,1,2014,TRUE,8,1
"T20",500000,35,2155.592563,0.3,11070.46328,1,2014,TRUE,8,1
"T20",500000,45,8615.836368,0.3,55516.81408,1,2014,TRUE,8,1
"T20",500000,55,29317.15831,0.3,169596.149,1,2014,TRUE,8,1
"T20",1000000,26,1707.727441,0.3,5186.697782,1,2014,TRUE,8,1
"T20",1000000,35,4287.601422,0.3,22601.61169,1,2014,TRUE,8,1
"T20",1000000,45,17208.04793,0.3,111490.996,1,2014,TRUE,8,1
"T20",1000000,55,58607.22008,0.3,339637.1955,1,2014,TRUE,8,1
"T20",2000000,26,3391.978984,0.3,10834.41283,1,2014,TRUE,8,1
"T20",2000000,35,8551.619139,0.3,45663.90849,1,2014,TRUE,8,1
"T20",2000000,45,34392.47105,0.3,223439.3598,1,2014,TRUE,8,1
"T20",2000000,55,117187.3436,0.3,679719.2884,1,2014,TRUE,8,1
"SPWL",50000,26,2062.284284,0.3,392.22,1,2014,TRUE,8,1
"SPWL",50000,35,4147.317734,0.3,1614.06,1,2014,TRUE,8,1
"SPWL",50000,45,10225.55984,0.3,5120.81,1,2014,TRUE,8,1
"SPWL",50000,55,20723.09425,0.3,10345.61,1,2014,TRUE,8,1
"SPWL",100000,26,3882.817667,0.3,1244.78,1,2014,TRUE,8,1
"SPWL",100000,35,8056.888121,0.3,3690.82,1,2014,TRUE,8,1
"SPWL",100000,45,20226.32535,0.3,10712,1,2014,TRUE,8,1
"SPWL",100000,55,41249.53748,0.3,21177.2,1,2014,TRUE,8,1
"SPWL",250000,26,9344.417818,0.3,3802.47,1,2014,TRUE,8,1
"SPWL",250000,35,19785.59928,0.3,9921.09,1,2014,TRUE,8,1
"SPWL",250000,45,50228.62188,0.3,27485.56,1,2014,TRUE,8,1
"SPWL",250000,55,102828.8672,0.3,53671.95,1,2014,TRUE,8,1
"SPWL",500000,26,18447.08474,0.3,8065.28,1,2014,TRUE,8,1
"SPWL",500000,35,39333.45121,0.3,20304.87,1,2014,TRUE,8,1
"SPWL",500000,45,100232.4494,0.3,55441.5,1,2014,TRUE,8,1
"SPWL",500000,55,205461.0833,0.3,107829.87,1,2014,TRUE,8,1
"SPWL",1000000,26,36652.41857,0.3,16590.91,1,2014,TRUE,8,1
"SPWL",1000000,35,78429.15507,0.3,41072.45,1,2014,TRUE,8,1
"SPWL",1000000,45,200240.1045,0.3,111353.37,1,2014,TRUE,8,1
"SPWL",1000000,55,410725.5156,0.3,216145.71,1,2014,TRUE,8,1
"SPWL",2000000,26,73063.08625,0.3,33642.16,1,2014,TRUE,8,1
"SPWL",2000000,35,156620.5628,0.3,82607.59,1,2014,TRUE,8,1
"SPWL",2000000,45,400255.4147,0.3,223177.12,1,2014,TRUE,8,1
"SPWL",2000000,55,821254.3801,0.3,432777.39,1,2014,TRUE,8,1
"T20",50000,26,131.2938944,0.3,-1149.565689,2,2014,TRUE,8,1
"T20",50000,35,237.5144506,0.3,-140.8190074,2,2014,TRUE,8,1
"T20",50000,45,906.4707715,0.3,4410.163908,2,2014,TRUE,8,1
"T20",50000,55,2983.199254,0.3,15841.79114,2,2014,TRUE,8,1
"T20",100000,26,215.3769499,0.3,-629.7816777,2,2014,TRUE,8,1
"T20",100000,35,473.569181,0.3,1112.340793,2,2014,TRUE,8,1
"T20",100000,45,1765.691928,0.3,10007.5821,2,2014,TRUE,8,1
"T20",100000,55,5912.205431,0.3,32845.89578,2,2014,TRUE,8,1
"T20",250000,26,468.0146814,0.3,217.3755799,2,2014,TRUE,8,1
"T20",250000,35,1113.171839,0.3,4571.685314,2,2014,TRUE,8,1
"T20",250000,45,4343.355395,0.3,26799.83667,2,2014,TRUE,8,1
"T20",250000,55,14699.22396,0.3,83858.20972,2,2014,TRUE,8,1
"T20",500000,26,889.0775672,0.3,1629.304343,2,2014,TRUE,8,1
"T20",500000,35,2179.176268,0.3,10337.25952,2,2014,TRUE,8,1
"T20",500000,45,8639.461175,0.3,54786.92762,2,2014,TRUE,8,1
"T20",500000,55,29344.25485,0.3,168878.733,2,2014,TRUE,8,1
"T20",1000000,26,1731.203339,0.3,4453.161868,2,2014,TRUE,8,1
"T20",1000000,35,4311.185126,0.3,21868.40792,2,2014,TRUE,8,1
"T20",1000000,45,17231.67274,0.3,110761.1095,2,2014,TRUE,8,1
"T20",1000000,55,58634.31662,0.3,338919.7794,2,2014,TRUE,8,1
"T20",2000000,26,3415.454882,0.3,10100.87692,2,2014,TRUE,8,1
"T20",2000000,35,8575.202844,0.3,44930.70473,2,2014,TRUE,8,1
"T20",2000000,45,34416.09585,0.3,222709.4733,2,2014,TRUE,8,1
"T20",2000000,55,117214.4402,0.3,679001.8724,2,2014,TRUE,8,1
"SPWL",50000,26,2304.035184,0.3,-340.64,2,2014,TRUE,8,1
"SPWL",50000,35,4385.065083,0.3,878.84,2,2014,TRUE,8,1
"SPWL",50000,45,10450.35417,0.3,4377.92,2,2014,TRUE,8,1
"SPWL",50000,55,20919.74527,0.3,9587.12,2,2014,TRUE,8,1
"SPWL",100000,26,4124.568568,0.3,511.92,2,2014,TRUE,8,1
"SPWL",100000,35,8294.635469,0.3,2955.6,2,2014,TRUE,8,1
"SPWL",100000,45,20451.11968,0.3,9969.11,2,2014,TRUE,8,1
"SPWL",100000,55,41446.1885,0.3,20418.71,2,2014,TRUE,8,1
"SPWL",250000,26,9586.168719,0.3,3069.61,2,2014,TRUE,8,1
"SPWL",250000,35,20023.34663,0.3,9185.87,2,2014,TRUE,8,1
