"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality"
"T20",1000000,35,3391.117866,0.4,10837.84326,3,2024,FALSE,1
"T20",1000000,45,14699.3088,0.4,44792.81657,3,2024,FALSE,1
"T20",1000000,55,54634.45141,0.4,129208.6858,3,2024,FALSE,1
"T20",2000000,26,3183.995109,0.4,10249.23663,3,2024,FALSE,1
"T20",2000000,35,6684.215248,0.4,21362.41796,3,2024,FALSE,1
"T20",2000000,45,29298.90166,0.4,89281.77138,3,2024,FALSE,1
"T20",2000000,55,109154.4058,0.4,258146.5899,3,2024,FALSE,1
"SPWL",50000,26,1940.395202,0.4,698.54,3,2024,FALSE,1
"SPWL",50000,35,3139.684563,0.4,1130.29,3,2024,FALSE,1
"SPWL",50000,45,6841.211478,0.4,2462.84,3,2024,FALSE,1
"SPWL",50000,55,15327.35261,0.4,5517.85,3,2024,FALSE,1
"SPWL",100000,26,3071.195952,0.4,1105.63,3,2024,FALSE,1
"SPWL",100000,35,5478.90664,0.4,1972.41,3,2024,FALSE,1
"SPWL",100000,45,12911.35341,0.4,4648.09,3,2024,FALSE,1
"SPWL",100000,55,29957.53564,0.4,10784.71,3,2024,FALSE,1
"SPWL",250000,26,6463.5982,0.4,2326.9,3,2024,FALSE,1
"SPWL",250000,35,12496.57287,0.4,4498.77,3,2024,FALSE,1
"SPWL",250000,45,31121.7792,0.4,11203.84,3,2024,FALSE,1
"SPWL",250000,55,73848.08475,0.4,26585.31,3,2024,FALSE,1
"SPWL",500000,26,12117.60195,0.4,4362.34,3,2024,FALSE,1
"SPWL",500000,35,24192.68326,0.4,8709.37,3,2024,FALSE,1
"SPWL",500000,45,61472.48886,0.4,22130.1,3,2024,FALSE,1
"SPWL",500000,55,146998.9999,0.4,52919.64,3,2024,FALSE,1
"SPWL",1000000,26,23425.60944,0.4,8433.22,3,2024,FALSE,1
"SPWL",1000000,35,47584.90404,0.4,17130.57,3,2024,FALSE,1
"SPWL",1000000,45,122173.9082,0.4,43982.61,3,2024,FALSE,1
"SPWL",1000000,55,293300.8302,0.4,105588.3,3,2024,FALSE,1
"SPWL",2000000,26,46041.62443,0.4,16574.98,3,2024,FALSE,1
"SPWL",2000000,35,94369.34559,0.4,33972.96,3,2024,FALSE,1
"SPWL",2000000,45,243576.7468,0.4,87687.63,3,2024,FALSE,1
"SPWL",2000000,55,585904.4909,0.4,210925.62,3,2024,FALSE,1
"T20",50000,26,125.9157653,0.4,101.3302809,2,2024,FALSE,1
"T20",50000,35,206.4822503,0.4,669.2703605,2,2024,FALSE,1
"T20",50000,45,779.8376132,0.4,2376.37862,2,2024,FALSE,1
"T20",50000,55,2783.246216,0.4,6582.28602,2,2024,FALSE,1
"T20",100000,26,203.1517161,0.4,653.9425909,2,2024,FALSE,1
"T20",100000,35,378.3199804,0.4,1209.091755,2,2024,FALSE,1
"T20",100000,45,1509.817256,0.4,4600.826361,2,2024,FALSE,1
"T20",100000,55,5509.243937,0.4,13029.18123,2,2024,FALSE,1
"T20",250000,26,434.6260225,0.4,1399.055212,2,2024,FALSE,1
"T20",250000,35,872.2845876,0.4,2787.777959,2,2024,FALSE,1
"T20",250000,45,3699.756185,0.4,11274.16958,2,2024,FALSE,1
"T20",250000,55,13687.2371,0.4,32369.86685,2,2024,FALSE,1
"T20",500000,26,820.4165331,0.4,2640.90958,2,2024,FALSE,1
"T20",500000,35,1695.558933,0.4,5418.921632,2,2024,FALSE,1
"T20",500000,45,7349.654399,0.4,22396.40829,2,2024,FALSE,1
"T20",500000,55,27317.22571,0.4,64604.34288,2,2024,FALSE,1
"T20",1000000,26,1591.997554,0.4,5124.618317,2,2024,FALSE,1
"T20",1000000,35,3342.107624,0.4,10681.20898,2,2024,FALSE,1
"T20",1000000,45,14649.45083,0.4,44640.88569,2,2024,FALSE,1
"T20",1000000,55,54577.20292,0.4,129073.295,2,2024,FALSE,1
"T20",2000000,26,3135.159597,0.4,10092.03579,2,2024,FALSE,1
"T20",2000000,35,6635.205006,0.4,21205.78367,2,2024,FALSE,1
"T20",2000000,45,29249.04369,0.4,89129.8405,2,2024,FALSE,1
"T20",2000000,55,109097.1573,0.4,258011.1991,2,2024,FALSE,1
"SPWL",50000,26,1535.597976,0.4,552.82,2,2024,FALSE,1
"SPWL",50000,35,2739.45332,0.4,986.2,2,2024,FALSE,1
"SPWL",50000,45,6455.676705,0.4,2324.04,2,2024,FALSE,1
"SPWL",50000,55,14978.76782,0.4,5392.36,2,2024,FALSE,1
"SPWL",100000,26,2666.398725,0.4,959.9,2,2024,FALSE,1
"SPWL",100000,35,5078.675398,0.4,1828.32,2,2024,FALSE,1
"SPWL",100000,45,12525.81864,0.4,4509.29,2,2024,FALSE,1
"SPWL",100000,55,29608.95086,0.4,10659.22,2,2024,FALSE,1
"SPWL",250000,26,6058.800973,0.4,2181.17,2,2024,FALSE,1
"SPWL",250000,35,12096.34163,0.4,4354.68,2,2024,FALSE,1
"SPWL",250000,45,30736.24443,0.4,11065.05,2,2024,FALSE,1
"SPWL",250000,55,73499.49996,0.4,26459.82,2,2024,FALSE,1
"SPWL",500000,26,11712.80472,0.4,4216.61,2,2024,FALSE,1
"SPWL",500000,35,23792.45202,0.4,8565.28,2,2024,FALSE,1
"SPWL",500000,45,61086.95409,0.4,21991.3,2,2024,FALSE,1
"SPWL",500000,55,146650.4151,0.4,52794.15,2,2024,FALSE,1
"SPWL",1000000,26,23020.81221,0.4,8287.49,2,2024,FALSE,1
"SPWL",1000000,35,47184.6728,0.4,16986.48,2,2024,FALSE,1
"SPWL",1000000,45,121788.3734,0.4,43843.81,2,2024,FALSE,1
"SPWL",1000000,55,292952.2455,0.4,105462.81,2,2024,FALSE,1
"SPWL",2000000,26,45636.8272,0.4,16429.26,2,2024,FALSE,1
"SPWL",2000000,35,93969.11435,0.4,33828.88,2,2024,FALSE,1
"SPWL",2000000,45,243191.212,0.4,87548.84,2,2024,FALSE,1
"SPWL",2000000,55,585555.9061,0.4,210800.13,2,2024,FALSE,1
"T20",50000,26,101.4980094,0.4,81.68017544,1,2024,FALSE,1
"T20",50000,35,182.3199673,0.4,590.9532179,1,2024,FALSE,1
"T20",50000,45,754.9086281,0.4,2300.41318,1,2024,FALSE,1
"T20",50000,55,2754.621969,0.4,6514.590613,1,2024,FALSE,1
"T20",100000,26,178.7339602,0.4,575.3421691,1,2024,FALSE,1
"T20",100000,35,353.8148593,0.4,1130.774612,1,2024,FALSE,1
"T20",100000,45,1484.888271,0.4,4524.860921,1,2024,FALSE,1
"T20",100000,55,5480.61969,0.4,12961.48582,1,2024,FALSE,1
"T20",250000,26,410.2082665,0.4,1320.45479,1,2024,FALSE,1
"T20",250000,35,847.7794666,0.4,2709.460816,1,2024,FALSE,1
"T20",250000,45,3674.8272,0.4,11198.20414,1,2024,FALSE,1
"T20",250000,55,13658.61285,0.4,32302.17144,1,2024,FALSE,1
"T20",500000,26,795.9987772,0.4,2562.309158,1,2024,FALSE,1
"T20",500000,35,1671.053812,0.4,5340.60449,1,2024,FALSE,1
"T20",500000,45,7324.725414,0.4,22320.44285,1,2024,FALSE,1
"T20",500000,55,27288.60146,0.4,64536.64748,1,2024,FALSE,1
"T20",1000000,26,1567.579798,0.4,5046.017895,1,2024,FALSE,1
"T20",1000000,35,3317.602503,0.4,10602.89184,1,2024,FALSE,1
"T20",1000000,45,14624.52184,0.4,44564.92025,1,2024,FALSE,1
"T20",1000000,55,54548.57867,0.4,129005.5995,1,2024,FALSE,1
"T20",2000000,26,3110.741841,0.4,10013.43537,1,2024,FALSE,1
"T20",2000000,35,6610.699885,0.4,21127.46653,1,2024,FALSE,1
"T20",2000000,45,29224.1147,0.4,89053.87506,1,2024,FALSE,1
"T20",2000000,55,109068.5331,0.4,257943.5037,1,2024,FALSE,1
"SPWL",50000,26,1333.199363,0.4,479.95,1,2024,FALSE,1
"SPWL",50000,35,2539.337699,0.4,914.16,1,2024,FALSE,1
"SPWL",50000,45,6262.909318,0.4,2254.65,1,2024,FALSE,1
"SPWL",50000,55,14804.47543,0.4,5329.61,1,2024,FALSE,1
"SPWL",100000,26,2464.000112,0.4,887.04,1,2024,FALSE,1
"SPWL",100000,35,4878.559777,0.4,1756.28,1,2024,FALSE,1
"SPWL",100000,45,12333.05125,0.4,4439.9,1,2024,FALSE,1
"SPWL",100000,55,29434.65846,0.4,10596.48,1,2024,FALSE,1
"SPWL",250000,26,5856.40236,0.4,2108.3,1,2024,FALSE,1
"SPWL",250000,35,11896.22601,0.4,4282.64,1,2024,FALSE,1
"SPWL",250000,45,30543.47704,0.4,10995.65,1,2024,FALSE,1
"SPWL",250000,55,73325.20756,0.4,26397.07,1,2024,FALSE,1
"SPWL",500000,26,11510.40611,0.4,4143.75,1,2024,FALSE,1
"SPWL",500000,35,23592.3364,0.4,8493.24,1,2024,FALSE,1
"SPWL",500000,45,60894.1867,0.4,21921.91,1,2024,FALSE,1
"SPWL",500000,55,146476.1227,0.4,52731.4,1,2024,FALSE,1
"SPWL",1000000,26,22818.4136,0.4,8214.63,1,2024,FALSE,1
"SPWL",1000000,35,46984.55718,0.4,16914.44,1,2024,FALSE,1
"SPWL",1000000,45,121595.606,0.4,43774.42,1,2024,FALSE,1
"SPWL",1000000,55,292777.9531,0.4,105400.06,1,2024,FALSE,1
"SPWL",2000000,26,45434.42859,0.4,16356.39,1,2024,FALSE,1
"SPWL",2000000,35,93768.99873,0.4,33756.84,1,2024,FALSE,1
"SPWL",2000000,45,242998.4446,0.4,87479.44,1,2024,FALSE,1
"SPWL",2000000,55,585381.6137,0.4,210737.38,1,2024,FALSE,1
"T20",50000,26,120.2411161,0.2,103.1614641,1,2004,FALSE,5
"T20",50000,35,129.4128081,0.2,231.9838144,1,2004,FALSE,5
"T20",50000,45,175.5624365,0.2,312.8268553,1,2004,FALSE,5
"T20",50000,55,295.0827739,0.2,517.5522544,1,2004,FALSE,5
"T20",100000,26,216.0981701,0.2,370.8050017,1,2004,FALSE,5
"T20",100000,35,251.4513511,0.2,430.6059584,1,2004,FALSE,5
"T20",100000,45,327.8756897,0.2,584.2270306,1,2004,FALSE,5
"T20",100000,55,566.7429281,0.2,994.0230541,1,2004,FALSE,5
"T20",250000,26,503.8766883,0.2,864.6070264,1,2004,FALSE,5
"T20",250000,35,592.2256971,0.2,1014.175954,1,2004,FALSE,5
"T20",250000,45,784.8154495,0.2,1398.427556,1,2004,FALSE,5
"T20",250000,55,1381.723391,0.2,2423.435453,1,2004,FALSE,5
"T20",500000,26,983.5075519,0.2,1687.610401,1,2004,FALSE,5
"T20",500000,35,1160.18294,0.2,1986.792614,1,2004,FALSE,5
"T20",500000,45,1546.381716,0.2,2755.428433,1,2004,FALSE,5
"T20",500000,55,2740.024162,0.2,4805.789452,1,2004,FALSE,5
"T20",1000000,26,1942.769279,0.2,3333.61715,1,2004,FALSE,5
"T20",1000000,35,2296.097427,0.2,3932.025932,1,2004,FALSE,5
"T20",1000000,45,3069.514248,0.2,5469.430185,1,2004,FALSE,5
"T20",1000000,55,5456.625704,0.2,9570.497449,1,2004,FALSE,5
"T20",2000000,26,3861.292734,0.2,6625.630648,1,2004,FALSE,5
"T20",2000000,35,4567.9264,0.2,7822.49257,1,2004,FALSE,5
"T20",2000000,45,6115.779313,0.2,10897.43369,1,2004,FALSE,5
"T20",2000000,55,10889.82879,0.2,19099.91344,1,2004,FALSE,5
"SPWL",50000,26,1494.135472,0.2,268.9443849,1,2004,FALSE,5
"SPWL",50000,35,1911.380694,0.2,344.048525,1,2004,FALSE,5
"SPWL",50000,45,2969.684572,0.2,534.543223,1,2004,FALSE,5
"SPWL",50000,55,5334.588182,0.2,960.2258727,1,2004,FALSE,5
"SPWL",100000,26,2736.967051,0.2,492.6540691,1,2004,FALSE,5
"SPWL",100000,35,3572.314124,0.2,643.0165423,1,2004,FALSE,5
"SPWL",100000,45,5691.164603,0.2,1024.409629,1,2004,FALSE,5
"SPWL",100000,55,10426.1683,0.2,1876.710295,1,2004,FALSE,5
"SPWL",250000,26,6465.461788,0.2,1163.783122,1,2004,FALSE,5
"SPWL",250000,35,8555.114412,0.2,1539.920594,1,2004,FALSE,5
"SPWL",250000,45,13855.6047,0.2,2494.008845,1,2004,FALSE,5
"SPWL",250000,55,25700.90867,0.2,4626.163561,1,2004,FALSE,5
"SPWL",500000,26,12679.61968,0.2,2282.331543,1,2004,FALSE,5
"SPWL",500000,35,16859.78156,0.2,3034.760681,1,2004,FALSE,5
"SPWL",500000,45,27463.00485,0.2,4943.340873,1,2004,FALSE,5
"SPWL",500000,55,51158.80928,0.2,9208.585671,1,2004,FALSE,5
"SPWL",1000000,26,25107.93547,0.2,4519.428385,1,2004,FALSE,5
"SPWL",1000000,35,33469.11585,0.2,6024.440854,1,2004,FALSE,5
"SPWL",1000000,45,54677.80516,0.2,9842.004929,1,2004,FALSE,5
"SPWL",1000000,55,102074.6105,0.2,18373.42989,1,2004,FALSE,5
"SPWL",2000000,26,49964.56705,0.2,8993.62207,1,2004,FALSE,5
"SPWL",2000000,35,66687.78444,0.2,12003.8012,1,2004,FALSE,5
"SPWL",2000000,45,109107.4058,0.2,19639.33304,1,2004,FALSE,5
"SPWL",2000000,55,203906.2129,0.2,36703.11833,1,2004,FALSE,5
"T20",50000,26,144.4869407,0.2,123.9632901,2,2004,FALSE,5
"T20",50000,35,152.5967747,0.2,273.5431091,2,2004,FALSE,5
"T20",50000,45,198.8116197,0.2,354.2535353,2,2004,FALSE,5
"T20",50000,55,318.5053935,0.2,558.6337091,2,2004,FALSE,5
"T20",100000,26,240.3439947,0.2,412.4086535,2,2004,FALSE,5
"T20",100000,35,275.7198048,0.2,472.1652531,2,2004,FALSE,5
"T20",100000,45,351.124873,0.2,625.6537106,2,2004,FALSE,5
"T20",100000,55,590.1655477,0.2,1035.104509,2,2004,FALSE,5
"T20",250000,26,528.1225129,0.2,906.2106783,2,2004,FALSE,5
"T20",250000,35,616.4941508,0.2,1055.735249,2,2004,FALSE,5
"T20",250000,45,808.0646327,0.2,1439.854236,2,2004,FALSE,5
"T20",250000,55,1405.14601,0.2,2464.516908,2,2004,FALSE,5
"T20",500000,26,1007.753377,0.2,1729.214053,2,2004,FALSE,5
"T20",500000,35,1184.451394,0.2,2028.351908,2,2004,FALSE,5
"T20",500000,45,1569.630899,0.2,2796.855113,2,2004,FALSE,5
"T20",500000,55,2763.446781,0.2,4846.870906,2,2004,FALSE,5
"T20",1000000,26,1967.015104,0.2,3375.220802,2,2004,FALSE,5
"T20",1000000,35,2320.365881,0.2,3973.585227,2,2004,FALSE,5
"T20",1000000,45,3092.763431,0.2,5510.856865,2,2004,FALSE,5
"T20",1000000,55,5480.048323,0.2,9611.578904,2,2004,FALSE,5
"T20",2000000,26,3885.538559,0.2,6667.2343,2,2004,FALSE,5
"T20",2000000,35,4592.194854,0.2,7864.051865,2,2004,FALSE,5
"T20",2000000,45,6139.028496,0.2,10938.86037,2,2004,FALSE,5
"T20",2000000,55,10913.25141,0.2,19140.9949,2,2004,FALSE,5
"SPWL",50000,26,1745.439364,0.2,314.1790856,2,2004,FALSE,5
"SPWL",50000,35,2161.827959,0.2,389.1290327,2,2004,FALSE,5
"SPWL",50000,45,3217.889113,0.2,579.2200404,2,2004,FALSE,5
"SPWL",50000,55,5577.596241,0.2,1003.967323,2,2004,FALSE,5
"SPWL",100000,26,2988.270944,0.2,537.8887698,2,2004,FALSE,5
"SPWL",100000,35,3822.761389,0.2,688.09705,2,2004,FALSE,5
"SPWL",100000,45,5939.369144,0.2,1069.086446,2,2004,FALSE,5
"SPWL",100000,55,10669.17636,0.2,1920.451745,2,2004,FALSE,5
"SPWL",250000,26,6716.765681,0.2,1209.017823,2,2004,FALSE,5
"SPWL",250000,35,8805.561677,0.2,1585.001102,2,2004,FALSE,5
"SPWL",250000,45,14103.80924,0.2,2538.685663,2,2004,FALSE,5
"SPWL",250000,55,25943.91673,0.2,4669.905011,2,2004,FALSE,5
"SPWL",500000,26,12930.92358,0.2,2327.566244,2,2004,FALSE,5
"SPWL",500000,35,17110.22882,0.2,3079.841188,2,2004,FALSE,5
"SPWL",500000,45,27711.20939,0.2,4988.01769,2,2004,FALSE,5
"SPWL",500000,55,51401.81734,0.2,9252.327121,2,2004,FALSE,5
"SPWL",1000000,26,25359.23937,0.2,4564.663086,2,2004,FALSE,5
"SPWL",1000000,35,33719.56312,0.2,6069.521361,2,2004,FALSE,5
"SPWL",1000000,45,54926.0097,0.2,9886.681746,2,2004,FALSE,5
"SPWL",1000000,55,102317.6186,0.2,18417.17134,2,2004,FALSE,5
"SPWL",2000000,26,50215.87095,0.2,9038.856771,2,2004,FALSE,5
"SPWL",2000000,35,66938.23171,0.2,12048.88171,2,2004,FALSE,5
"SPWL",2000000,45,109355.6103,0.2,19684.00986,2,2004,FALSE,5
"SPWL",2000000,55,204149.221,0.2,36746.85978,2,2004,FALSE,5
"T20",50000,26,192.9785899,0.2,165.5669419,3,2004,FALSE,5
"T20",50000,35,198.9647081,0.2,356.6616984,3,2004,FALSE,5
"T20",50000,45,245.3099862,0.2,437.1068954,3,2004,FALSE,5
"T20",50000,55,365.3506329,0.2,640.7966186,3,2004,FALSE,5
"T20",100000,26,288.8356439,0.2,495.6159573,3,2004,FALSE,5
"T20",100000,35,324.2567124,0.2,555.2838424,3,2004,FALSE,5
"T20",100000,45,397.6232395,0.2,708.5070707,3,2004,FALSE,5
"T20",100000,55,637.0107871,0.2,1117.267418,3,2004,FALSE,5
"T20",250000,26,576.6141621,0.2,989.417982,3,2004,FALSE,5
"T20",250000,35,665.0310584,0.2,1138.853838,3,2004,FALSE,5
"T20",250000,45,854.5629992,0.2,1522.707596,3,2004,FALSE,5
"T20",250000,55,1451.99125,0.2,2546.679817,3,2004,FALSE,5
"T20",500000,26,1056.245026,0.2,1812.421357,3,2004,FALSE,5
"T20",500000,35,1232.988302,0.2,2111.470498,3,2004,FALSE,5
"T20",500000,45,1616.129265,0.2,2879.708473,3,2004,FALSE,5
"T20",500000,55,2810.292021,0.2,4929.033816,3,2004,FALSE,5
"T20",1000000,26,2015.506753,0.2,3458.428106,3,2004,FALSE,5
"T20",1000000,35,2368.902788,0.2,4056.703816,3,2004,FALSE,5
"T20",1000000,45,3139.261798,0.2,5593.710225,3,2004,FALSE,5
"T20",1000000,55,5526.893563,0.2,9693.741813,3,2004,FALSE,5
"T20",2000000,26,3934.030208,0.2,6750.441604,3,2004,FALSE,5
"T20",2000000,35,4640.731762,0.2,7947.170454,3,2004,FALSE,5
"T20",2000000,45,6185.526863,0.2,11021.71373,3,2004,FALSE,5
"T20",2000000,55,10960.09665,0.2,19223.15781,3,2004,FALSE,5
"SPWL",50000,26,2248.04715,0.2,404.648487,3,2004,FALSE,5
"SPWL",50000,35,2662.722489,0.2,479.290048,3,2004,FALSE,5
"SPWL",50000,45,3714.298196,0.2,668.5736753,3,2004,FALSE,5
"SPWL",50000,55,6063.61236,0.2,1091.450225,3,2004,FALSE,5
"SPWL",100000,26,3490.878729,0.2,628.3581712,3,2004,FALSE,5
"SPWL",100000,35,4323.655918,0.2,778.2580653,3,2004,FALSE,5
"SPWL",100000,45,6435.778227,0.2,1158.440081,3,2004,FALSE,5
"SPWL",100000,55,11155.19248,0.2,2007.934647,3,2004,FALSE,5
"SPWL",250000,26,7219.373466,0.2,1299.487224,3,2004,FALSE,5
"SPWL",250000,35,9306.456207,0.2,1675.162117,3,2004,FALSE,5
"SPWL",250000,45,14600.21832,0.2,2628.039298,3,2004,FALSE,5
"SPWL",250000,55,26429.93285,0.2,4757.387913,3,2004,FALSE,5
"SPWL",500000,26,13433.53136,0.2,2418.035645,3,2004,FALSE,5
"SPWL",500000,35,17611.12335,0.2,3170.002204,3,2004,FALSE,5
"SPWL",500000,45,28207.61847,0.2,5077.371325,3,2004,FALSE,5
"SPWL",500000,55,51887.83346,0.2,9339.810023,3,2004,FALSE,5
"SPWL",1000000,26,25861.84715,0.2,4655.132487,3,2004,FALSE,5
"SPWL",1000000,35,34220.45765,0.2,6159.682377,3,2004,FALSE,5
"SPWL",1000000,45,55422.41878,0.2,9976.035381,3,2004,FALSE,5
"SPWL",1000000,55,102803.6347,0.2,18504.65424,3,2004,FALSE,5
"SPWL",2000000,26,50718.47873,0.2,9129.326172,3,2004,FALSE,5
"SPWL",2000000,35,67439.12624,0.2,12139.04272,3,2004,FALSE,5
"SPWL",2000000,45,109852.0194,0.2,19773.36349,3,2004,FALSE,5
"SPWL",2000000,55,204635.2371,0.2,36834.34268,3,2004,FALSE,5
"T20",50000,26,117.0806045,0.2,105.9182233,1,2014,FALSE,5
"T20",50000,35,127.4079561,0.2,238.1687159,1,2014,FALSE,5
"T20",50000,45,171.2771307,0.2,318.3739483,1,2014,FALSE,5
"T20",50000,55,285.4835769,0.2,522.8209399,1,2014,FALSE,5
"T20",100000,26,210.6015136,0.2,381.0458313,1,2014,FALSE,5
"T20",100000,35,243.0897412,0.2,438.9946024,1,2014,FALSE,5
"T20",100000,45,319.7726971,0.2,594.4009907,1,2014,FALSE,5
"T20",100000,55,548.0265896,0.2,1003.62963,1,2014,FALSE,5
"T20",250000,26,491.2549273,0.2,888.8380665,1,2014,FALSE,5
"T20",250000,35,572.4440801,0.2,1033.77403,1,2014,FALSE,5
"T20",250000,45,765.2593965,0.2,1422.482118,1,2014,FALSE,5
"T20",250000,55,1335.655628,0.2,2446.055701,1,2014,FALSE,5
"T20",500000,26,959.0106169,0.2,1735.158458,1,2014,FALSE,5
"T20",500000,35,1121.367978,0.2,2025.073075,1,2014,FALSE,5
"T20",500000,45,1507.737229,0.2,2802.617329,1,2014,FALSE,5
"T20",500000,55,2648.370691,0.2,4850.099152,1,2014,FALSE,5
"T20",1000000,26,1894.521996,0.2,3427.799243,1,2014,FALSE,5
"T20",1000000,35,2219.215774,0.2,4007.671165,1,2014,FALSE,5
"T20",1000000,45,2992.692893,0.2,5562.887753,1,2014,FALSE,5
"T20",1000000,55,5273.800819,0.2,9658.186055,1,2014,FALSE,5
"T20",2000000,26,3765.544754,0.2,6813.080811,1,2014,FALSE,5
"T20",2000000,35,4414.911366,0.2,7972.867345,1,2014,FALSE,5
"T20",2000000,45,5962.604222,0.2,11083.4286,1,2014,FALSE,5
"T20",2000000,55,10524.66107,0.2,19274.35986,1,2014,FALSE,5
"SPWL",50000,26,1314.117201,0.2,236.5410961,1,2014,FALSE,5
"SPWL",50000,35,1612.658603,0.2,290.2785485,1,2014,FALSE,5
"SPWL",50000,45,2387.971401,0.2,429.8348522,1,2014,FALSE,5
"SPWL",50000,55,4171.848391,0.2,750.9327105,1,2014,FALSE,5
"SPWL",100000,26,2385.267358,0.2,429.3481244,1,2014,FALSE,5
"SPWL",100000,35,2982.947817,0.2,536.930607,1,2014,FALSE,5
"SPWL",100000,45,4535.161709,0.2,816.3291076,1,2014,FALSE,5
"SPWL",100000,55,8106.654063,0.2,1459.197731,1,2014,FALSE,5
"SPWL",250000,26,5598.71783,0.2,1007.769209,1,2014,FALSE,5
"SPWL",250000,35,7093.815457,0.2,1276.886782,1,2014,FALSE,5
"SPWL",250000,45,10976.73263,0.2,1975.811874,1,2014,FALSE,5
"SPWL",250000,55,19911.07108,0.2,3583.992794,1,2014,FALSE,5
"SPWL",500000,26,10954.46862,0.2,1971.804351,1,2014,FALSE,5
"SPWL",500000,35,13945.26153,0.2,2510.147075,1,2014,FALSE,5
"SPWL",500000,45,21712.68417,0.2,3908.283151,1,2014,FALSE,5
"SPWL",500000,55,39585.09944,0.2,7125.317899,1,2014,FALSE,5
"SPWL",1000000,26,21665.97019,0.2,3899.874634,1,2014,FALSE,5
"SPWL",1000000,35,27648.15366,0.2,4976.667659,1,2014,FALSE,5
"SPWL",1000000,45,43184.58725,0.2,7773.225705,1,2014,FALSE,5
"SPWL",1000000,55,78933.15615,0.2,14207.96811,1,2014,FALSE,5
"SPWL",2000000,26,43088.97334,0.2,7756.0152,1,2014,FALSE,5
"SPWL",2000000,35,55053.93793,0.2,9909.708828,1,2014,FALSE,5
"SPWL",2000000,45,86128.39341,0.2,15503.11081,1,2014,FALSE,5
"SPWL",2000000,55,157629.2696,0.2,28373.26853,1,2014,FALSE,5
"T20",50000,26,140.5798423,0.2,127.1770605,2,2014,FALSE,5
"T20",50000,35,150.129878,0.2,280.6437002,2,2014,FALSE,5
"T20",50000,45,194.0586949,0.2,360.7208543,2,2014,FALSE,5
"T20",50000,55,308.424141,0.2,564.8331896,2,2014,FALSE,5
"T20",100000,26,234.1007514,0.2,423.5635058,2,2014,FALSE,5
"T20",100000,35,266.6099233,0.2,481.4695868,2,2014,FALSE,5
"T20",100000,45,342.5542614,0.2,636.7478967,2,2014,FALSE,5
"T20",100000,55,570.9671537,0.2,1045.64188,2,2014,FALSE,5
"T20",250000,26,514.7541651,0.2,931.355741,2,2014,FALSE,5
"T20",250000,35,595.9642621,0.2,1076.249014,2,2014,FALSE,5
"T20",250000,45,788.0409607,0.2,1464.829024,2,2014,FALSE,5
"T20",250000,55,1358.596192,0.2,2488.067951,2,2014,FALSE,5
"T20",500000,26,982.5098547,0.2,1777.676133,2,2014,FALSE,5
"T20",500000,35,1144.88816,0.2,2067.548059,2,2014,FALSE,5
"T20",500000,45,1530.518793,0.2,2844.964235,2,2014,FALSE,5
"T20",500000,55,2671.311255,0.2,4892.111402,2,2014,FALSE,5
"T20",1000000,26,1918.021234,0.2,3470.316917,2,2014,FALSE,5
"T20",1000000,35,2242.735956,0.2,4050.146149,2,2014,FALSE,5
"T20",1000000,45,3015.474458,0.2,5605.234659,2,2014,FALSE,5
"T20",1000000,55,5296.741383,0.2,9700.198305,2,2014,FALSE,5
"T20",2000000,26,3789.043992,0.2,6855.598485,2,2014,FALSE,5
"T20",2000000,35,4438.431548,0.2,8015.34233,2,2014,FALSE,5
"T20",2000000,45,5985.385787,0.2,11125.77551,2,2014,FALSE,5
"T20",2000000,55,10547.60164,0.2,19316.37211,2,2014,FALSE,5
"SPWL",50000,26,1557.084244,0.2,280.2751639,2,2014,FALSE,5
"SPWL",50000,35,1855.027992,0.2,333.9050386,2,2014,FALSE,5
"SPWL",50000,45,2628.752494,0.2,473.1754489,2,2014,FALSE,5
"SPWL",50000,55,4408.891111,0.2,793.6004,2,2014,FALSE,5
"SPWL",100000,26,2628.234401,0.2,473.0821922,2,2014,FALSE,5
"SPWL",100000,35,3225.317206,0.2,580.5570971,2,2014,FALSE,5
"SPWL",100000,45,4775.942802,0.2,859.6697044,2,2014,FALSE,5
"SPWL",100000,55,8343.696783,0.2,1501.865421,2,2014,FALSE,5
"SPWL",250000,26,5841.684873,0.2,1051.503277,2,2014,FALSE,5
"SPWL",250000,35,7336.184847,0.2,1320.513272,2,2014,FALSE,5
"SPWL",250000,45,11217.51373,0.2,2019.152471,2,2014,FALSE,5
"SPWL",250000,55,20148.1138,0.2,3626.660484,2,2014,FALSE,5
"SPWL",500000,26,11197.43566,0.2,2015.538419,2,2014,FALSE,5
"SPWL",500000,35,14187.63091,0.2,2553.773565,2,2014,FALSE,5
"SPWL",500000,45,21953.46527,0.2,3951.623748,2,2014,FALSE,5
"SPWL",500000,55,39822.14216,0.2,7167.985588,2,2014,FALSE,5
"SPWL",1000000,26,21908.93723,0.2,3943.608702,2,2014,FALSE,5
"SPWL",1000000,35,27890.52305,0.2,5020.294149,2,2014,FALSE,5
"SPWL",1000000,45,43425.36834,0.2,7816.566302,2,2014,FALSE,5
"SPWL",1000000,55,79170.19887,0.2,14250.6358,2,2014,FALSE,5
"SPWL",2000000,26,43331.94038,0.2,7799.749268,2,2014,FALSE,5
"SPWL",2000000,35,55296.30732,0.2,9953.335318,2,2014,FALSE,5
